Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,76.68000030517578,77.0,72.76000213623047,74.2699966430664,73.21150970458984,4558400
2021-01-05,73.52999877929688,74.58999633789062,72.86000061035156,73.70999908447266,72.65950012207031,2519400
2021-01-06,72.29000091552734,73.44999694824219,71.5199966430664,73.29000091552734,72.24547576904297,3348300
2021-01-07,73.58000183105469,76.1500015258789,73.41000366210938,75.69000244140625,74.61128234863281,2481100
2021-01-08,75.87999725341797,76.08000183105469,73.05999755859375,73.38999938964844,72.34405517578125,2484800
2021-01-11,72.6500015258789,76.29000091552734,72.38999938964844,75.87999725341797,74.79857635498047,3751300
2021-01-12,76.01000213623047,76.69000244140625,74.69999694824219,76.58999633789062,75.49845123291016,2765200
2021-01-13,77.44999694824219,79.62999725341797,76.11000061035156,76.33999633789062,75.25201416015625,2847700
2021-01-14,76.5999984741211,77.01000213623047,74.87000274658203,75.01000213623047,73.94097137451172,1970800
2021-01-15,74.8499984741211,77.0199966430664,74.69999694824219,76.58999633789062,75.49845123291016,2252700
2021-01-19,77.0,78.62999725341797,76.58999633789062,78.23999786376953,77.12493133544922,2423300
2021-01-20,78.79000091552734,83.94000244140625,78.31999969482422,82.52999877929688,81.35379791259766,3759100
2021-01-21,82.9800033569336,85.75,82.73999786376953,83.5999984741211,82.40853881835938,2919700
2021-01-22,83.0199966430664,84.66000366210938,81.87000274658203,84.62000274658203,83.41401672363281,2491100
2021-01-25,85.69999694824219,87.56999969482422,85.44999694824219,86.66999816894531,85.4347915649414,4170200
2021-01-26,87.44000244140625,88.95999908447266,85.0999984741211,86.01000213623047,84.7842025756836,3066800
2021-01-27,84.91999816894531,87.83999633789062,83.5999984741211,85.04000091552734,83.8280258178711,2995100
2021-01-28,84.0,85.5,83.5,84.30999755859375,83.35347747802734,2638500
2021-01-29,83.77999877929688,84.18000030517578,81.94999694824219,83.1500015258789,82.20662689208984,3132800
2021-02-01,83.79000091552734,84.73999786376953,81.5,84.20999908447266,83.25460815429688,2771200
