Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,136.58999633789062,136.67999267578125,132.0500030517578,135.94000244140625,134.3512725830078,387500
2021-01-05,136.63999938964844,138.0,134.1300048828125,135.42999267578125,133.84722900390625,439500
2021-01-06,139.82000732421875,144.86000061035156,138.8699951171875,142.86000061035156,141.19039916992188,705800
2021-01-07,145.0,146.77999877929688,143.66000366210938,145.97000122070312,144.2640380859375,463200
2021-01-08,147.27999877929688,147.27999877929688,142.3300018310547,144.9600067138672,143.265869140625,394500
2021-01-11,143.3699951171875,146.39999389648438,142.32000732421875,145.27999877929688,143.58209228515625,388900
2021-01-12,147.38999938964844,151.0,145.63999938964844,150.47000122070312,148.71145629882812,488100
2021-01-13,150.0,154.58999633789062,149.42999267578125,153.72000122070312,151.92347717285156,677400
2021-01-14,155.0,160.52999877929688,153.86000061035156,159.82000732421875,157.9521942138672,758900
2021-01-15,157.41000366210938,158.5,152.83999633789062,154.3300018310547,152.52633666992188,605800
2021-01-19,154.6699981689453,156.6999969482422,152.57000732421875,155.32000732421875,153.50479125976562,628500
2021-01-20,154.75999450683594,155.60000610351562,152.99000549316406,153.72000122070312,151.92347717285156,636100
2021-01-21,153.0,153.5800018310547,146.10000610351562,151.75999450683594,149.9863739013672,747200
2021-01-22,153.5399932861328,160.6300048828125,152.13999938964844,160.27000427246094,158.39694213867188,719200
2021-01-25,162.02999877929688,164.25,156.66000366210938,164.1199951171875,162.201904296875,634900
2021-01-26,165.8000030517578,166.72000122070312,162.9499969482422,164.1999969482422,162.281005859375,526400
2021-01-27,163.3300018310547,163.9199981689453,157.75999450683594,159.35000610351562,157.48770141601562,669300
2021-01-28,160.02999877929688,165.75,158.3699951171875,164.7899932861328,162.86407470703125,679000
2021-01-29,164.11000061035156,167.52999877929688,162.75,165.19000244140625,163.8161163330078,1231600
2021-02-01,165.2100067138672,166.88999938964844,161.5399932861328,166.55999755859375,165.17471313476562,476100
2021-02-02,170.13999938964844,178.30999755859375,167.5,177.16000366210938,175.68655395507812,861700
2021-02-03,176.82000732421875,179.32000732421875,174.6300048828125,177.6699981689453,176.1923065185547,606800
2021-02-04,179.5,184.5500030517578,178.3800048828125,183.30999755859375,181.785400390625,651100
2021-02-05,178.72000122070312,188.66000366210938,176.5,182.89999389648438,181.37881469726562,2545800
2021-02-08,186.0,196.17999267578125,185.14999389648438,195.42999267578125,193.80459594726562,2261700
2021-02-09,207.22999572753906,211.72000122070312,200.41000366210938,210.60000610351562,208.8484344482422,2415800
2021-02-10,213.8300018310547,217.44000244140625,206.91000366210938,211.89999389648438,210.13760375976562,1870400
2021-02-11,212.0,217.0800018310547,208.41000366210938,212.75999450683594,210.99046325683594,1161600
2021-02-12,213.69000244140625,215.82000732421875,211.6999969482422,214.0399932861328,212.2598114013672,995900
2021-02-16,223.1199951171875,223.1199951171875,214.27999877929688,215.02000427246094,213.23165893554688,1136800
2021-02-17,213.38999938964844,217.11000061035156,208.0500030517578,214.9199981689453,213.13250732421875,876000
2021-02-18,215.0,215.0,206.89999389648438,210.30999755859375,208.5608367919922,677600
