Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,36.869998931884766,36.939998626708984,36.27000045776367,36.810001373291016,35.15666580200195,33565700
2021-01-05,36.720001220703125,37.369998931884766,36.599998474121094,37.189998626708984,35.51959228515625,29909400
2021-01-06,36.83000183105469,37.47999954223633,36.77000045776367,36.869998931884766,35.21396255493164,34962500
2021-01-07,37.040000915527344,37.150001525878906,36.66999816894531,37.060001373291016,35.39543151855469,27809500
2021-01-08,37.15999984741211,37.529998779296875,36.900001525878906,37.130001068115234,35.462284088134766,33462400
2021-01-11,37.220001220703125,37.83000183105469,37.150001525878906,37.77000045776367,36.07353973388672,47286900
2021-01-12,37.70000076293945,37.790000915527344,36.81999969482422,37.18000030517578,35.510040283203125,47831100
2021-01-13,37.0,37.16999816894531,36.63999938964844,36.86000061035156,35.204410552978516,31027900
2021-01-14,36.779998779296875,36.959999084472656,36.61000061035156,36.75,35.0993537902832,30272000
2021-01-15,36.68000030517578,36.779998779296875,36.400001525878906,36.70000076293945,35.051597595214844,34287800
2021-01-19,36.7599983215332,37.0,36.619998931884766,36.72999954223633,35.08025360107422,33451300
2021-01-20,36.790000915527344,36.810001373291016,36.459999084472656,36.5,34.8605842590332,35400100
2021-01-21,36.38999938964844,36.59000015258789,36.150001525878906,36.47999954223633,34.84148025512695,33829700
2021-01-22,36.31999969482422,36.83000183105469,36.25,36.54999923706055,34.90834045410156,26271200
2021-01-25,36.54999923706055,37.290000915527344,36.31999969482422,37.279998779296875,35.60554885864258,31728500
2021-01-26,37.27000045776367,37.599998474121094,37.15999984741211,37.310001373291016,35.63420104980469,27718700
2021-01-27,36.9900016784668,37.040000915527344,36.16999816894531,36.2400016784668,34.612266540527344,50561200
2021-01-28,35.95000076293945,36.33000183105469,35.84000015258789,35.86000061035156,34.621917724609375,39466700
2021-01-29,36.880001068115234,36.880001068115234,35.619998931884766,35.900001525878906,34.6605339050293,60251900
