Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,16.0,16.43000030517578,15.710000038146973,16.1299991607666,14.93776798248291,10303800
2021-01-05,16.3799991607666,17.940000534057617,16.350000381469727,17.360000610351562,16.076854705810547,17603600
2021-01-06,17.700000762939453,18.649999618530273,17.510000228881836,18.31999969482422,16.965896606445312,89656100
2021-01-07,18.1299991607666,19.270000457763672,17.969999313354492,18.56999969482422,17.197420120239258,21497600
2021-01-08,18.790000915527344,18.850000381469727,17.920000076293945,18.110000610351562,16.771421432495117,13952000
2021-01-11,17.56999969482422,18.389999389648438,17.299999237060547,18.329999923706055,16.975156784057617,10890600
2021-01-12,18.719999313354492,19.8799991607666,18.360000610351562,19.709999084472656,18.253156661987305,17082400
2021-01-13,19.65999984741211,19.719999313354492,19.010000228881836,19.1299991607666,17.71602439880371,10870300
2021-01-14,19.270000457763672,20.770000457763672,19.25,20.280000686645508,18.78102684020996,12994700
2021-01-15,19.899999618530273,19.940000534057617,18.989999771118164,19.56999969482422,18.123502731323242,12581100
2021-01-19,19.989999771118164,20.139999389648438,19.520000457763672,20.0,18.52172088623047,10915400
2021-01-20,20.239999771118164,20.299999237060547,19.5,19.969999313354492,18.493938446044922,10245700
2021-01-21,19.90999984741211,19.989999771118164,17.479999542236328,18.389999389648438,17.03072166442871,21202300
2021-01-22,17.799999237060547,18.079999923706055,17.299999237060547,17.799999237060547,16.484333038330078,16633700
2021-01-25,17.530000686645508,17.6299991607666,16.690000534057617,17.3700008392334,16.086116790771484,15034500
2021-01-26,17.68000030517578,17.93000030517578,16.829999923706055,16.850000381469727,15.604551315307617,11023100
2021-01-27,16.459999084472656,17.56999969482422,16.110000610351562,17.209999084472656,15.937938690185547,15504100
2021-01-28,17.420000076293945,17.559999465942383,16.65999984741211,17.200000762939453,15.928681373596191,12285600
2021-01-29,17.010000228881836,17.610000610351562,16.309999465942383,16.459999084472656,15.243376731872559,11201200
2021-02-01,16.799999237060547,16.969999313354492,16.170000076293945,16.760000228881836,15.52120304107666,9160500
2021-02-02,17.270000457763672,17.520000457763672,16.850000381469727,16.959999084472656,15.706418991088867,10544500
2021-02-03,17.18000030517578,18.25,17.139999389648438,18.200000762939453,16.854766845703125,10508800
2021-02-04,18.350000381469727,18.3799991607666,17.670000076293945,18.149999618530273,16.808460235595703,7402600
2021-02-05,18.6299991607666,18.809999465942383,17.860000610351562,17.899999618530273,16.576942443847656,9425300
2021-02-08,18.1200008392334,18.899999618530273,18.030000686645508,18.75,17.364116668701172,10309200
2021-02-09,18.950000762939453,19.139999389648438,18.399999618530273,18.8700008392334,17.475244522094727,8261000
2021-02-10,18.969999313354492,19.84000015258789,18.850000381469727,19.729999542236328,18.271677017211914,11604800
2021-02-11,19.520000457763672,19.530000686645508,18.690000534057617,19.299999237060547,17.87346076965332,7221000
2021-02-12,19.100000381469727,20.0,18.969999313354492,19.979999542236328,18.503198623657227,9125700
2021-02-16,20.59000015258789,21.1200008392334,20.360000610351562,20.8700008392334,19.327417373657227,14500300
2021-02-17,20.649999618530273,21.979999542236328,20.399999618530273,21.729999542236328,20.123851776123047,13098100
2021-02-18,21.520000457763672,21.68000030517578,20.5,20.540000915527344,19.021808624267578,10717500
2021-02-19,20.6299991607666,20.90999984741211,20.3799991607666,20.829999923706055,19.290372848510742,9343800
2021-02-22,21.06999969482422,22.5,20.8799991607666,21.25,19.67932891845703,19651000
2021-02-23,21.389999389648438,21.75,19.610000610351562,21.59000015258789,19.994199752807617,17987000
2021-02-24,21.700000762939453,22.450000762939453,21.31999969482422,22.270000457763672,20.62393569946289,15609200
2021-02-25,22.389999389648438,22.65999984741211,21.229999542236328,21.350000381469727,19.77193832397461,17195300
