Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,87.12000274658203,87.19999694824219,83.19999694824219,83.76000213623047,83.4216079711914,9993688
2021-01-05,83.44000244140625,87.04000091552734,83.36000061035156,86.16000366210938,85.8119125366211,10462538
2021-01-06,86.63999938964844,92.95999908447266,86.63999938964844,90.87999725341797,90.51283264160156,16448075
2021-01-07,92.4800033569336,92.55999755859375,89.91999816894531,90.16000366210938,89.7957534790039,9411225
2021-01-08,90.31999969482422,91.5199966430664,89.27999877929688,90.72000122070312,90.35348510742188,9089963
2021-01-11,88.87999725341797,92.23999786376953,88.4800033569336,91.5999984741211,91.22993469238281,8406700
2021-01-12,92.08000183105469,95.27999877929688,91.27999877929688,94.23999786376953,93.85926055908203,11429913
2021-01-13,94.23999786376953,94.55999755859375,92.16000366210938,92.55999755859375,92.18604278564453,6714200
2021-01-14,92.87999725341797,93.83999633789062,92.63999938964844,93.27999877929688,92.90313720703125,7401188
2021-01-15,92.80000305175781,92.80000305175781,90.0,90.63999938964844,90.27379608154297,9201188
2021-01-19,91.83999633789062,93.19999694824219,91.19999694824219,91.44000244140625,91.07057189941406,7937425
2021-01-20,92.0,92.0,90.4000015258789,91.12000274658203,90.75187683105469,7376988
2021-01-21,91.19999694824219,91.44000244140625,88.55999755859375,88.55999755859375,88.20219421386719,8200338
2021-01-22,87.76000213623047,89.44000244140625,87.19999694824219,88.87999725341797,88.52091979980469,6614925
2021-01-25,89.12000274658203,89.19999694824219,86.16000366210938,87.91999816894531,87.56478881835938,11502613
2021-01-26,96.23999786376953,97.83999633789062,89.5999984741211,90.31999969482422,89.95509338378906,26475425
2021-01-27,88.63999938964844,92.4800033569336,85.12000274658203,91.04000091552734,90.67219543457031,18679988
2021-01-28,91.27999877929688,91.76000213623047,88.55999755859375,88.72000122070312,88.36155700683594,11762413
2021-01-29,88.0,89.91999816894531,85.36000061035156,85.44000244140625,85.09481811523438,13657350
2021-02-01,86.87999725341797,88.0,85.12000274658203,85.91999816894531,85.57286834716797,8335725
2021-02-02,87.04000091552734,90.80000305175781,86.72000122070312,89.91999816894531,89.55671691894531,10558238
2021-02-03,89.91999816894531,90.4000015258789,88.55999755859375,89.5999984741211,89.23800659179688,6776850
2021-02-04,89.83999633789062,92.0,89.5199966430664,91.5999984741211,91.22993469238281,8345975
2021-02-05,92.08000183105469,92.4000015258789,90.55999755859375,91.19999694824219,90.83154296875,6477300
2021-02-08,91.76000213623047,93.19999694824219,91.27999877929688,92.87999725341797,92.50475311279297,5306813
2021-02-09,92.4800033569336,92.80000305175781,91.27999877929688,92.31999969482422,91.94701385498047,6592288
2021-02-10,92.72000122070312,92.72000122070312,91.04000091552734,91.19999694824219,90.83154296875,5694988
2021-02-11,91.12000274658203,91.76000213623047,89.5199966430664,91.68000030517578,91.30960083007812,6478650
2021-02-12,91.27999877929688,93.91999816894531,91.04000091552734,93.83999633789062,93.46086883544922,7304963
2021-02-16,94.55999755859375,95.83999633789062,94.23999786376953,95.76000213623047,95.37313079833984,7539000
2021-02-17,94.72000122070312,95.5999984741211,94.08000183105469,94.87999725341797,94.49666595458984,5367513
2021-02-18,94.72000122070312,94.87999725341797,92.08000183105469,93.04000091552734,92.66411590576172,6106825
2021-02-19,93.76000213623047,96.23999786376953,93.44000244140625,96.16000366210938,95.7715072631836,7631125
2021-02-22,96.55999755859375,101.5999984741211,96.23999786376953,100.0,99.59599304199219,12079538
2021-02-23,100.80000305175781,101.19999694824219,97.44000244140625,100.72000122070312,100.31307983398438,9005313
2021-02-24,102.4000015258789,106.80000305175781,101.19999694824219,104.95999908447266,104.53594207763672,13348875
2021-02-25,104.80000305175781,106.16000366210938,101.27999877929688,102.08000183105469,101.66759490966797,11542163
2021-02-26,101.44000244140625,102.72000122070312,99.27999877929688,100.31999969482422,99.9146957397461,11091225
2021-03-01,103.36000061035156,106.31999969482422,102.31999969482422,104.87999725341797,104.45626068115234,9754700
2021-03-02,105.19999694824219,106.0,103.76000213623047,103.83999633789062,103.42047119140625,9650675
2021-03-03,104.72000122070312,108.95999908447266,104.4000015258789,107.5199966430664,107.08560180664062,14696538
2021-03-04,111.04000091552734,113.04000091552734,105.44000244140625,108.55999755859375,108.12140655517578,20820213
2021-03-05,110.4000015258789,110.4800033569336,105.12000274658203,108.80000305175781,108.44034576416016,13121938
2021-03-08,113.68000030517578,114.72000122070312,110.4800033569336,113.36000061035156,112.98527526855469,17964700
